pair_id,side,sequence,interval_start,interval_end,branch_kind,mode,snapshot_frame,start_snapshot_sha256,restored_start_snapshot_sha256,start_restore_exact,baseline_end_snapshot_sha256,continuation_restored_snapshot_sha256,continuation_restore_exact,maximum_float_prediction_abs_diff,maximum_score_map_abs_diff,maximum_confidence_abs_diff,integer_prediction_exact,tolerance,official_initialization_zero_contribution,captured_state,status
R3-D10,control,Woman,193,207,mode,mrm1,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,mrm2,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,mrm3,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,mrm4,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,mrm5,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,mrm6,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,early,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,middle,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,control,Woman,193,207,mode,late,192,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,4ee8d65411fac062d8831a4b579456f4aea22cbcdaf6fbce21aecac15f87551a,True,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,ea78c796d3af1b870ae8b40aebf2d6fbf651d68eb862fcb217003cbd5a47eeb3,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,baseline,none,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,0.0,0.0,0.0,True,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,mrm1,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,mrm2,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,mrm3,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,mrm4,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,mrm5,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,mrm6,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,early,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,middle,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D10,primary,Subway,31,45,mode,late,30,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,b100a1d9b77aec9c420a4d6dbfb47779a3b02d79cabcbe25f1e7dc324b505cde,True,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,8d58a8c220d1a1e7c4979572945e105b4d58f275afcbb5c311df99c8da19dd74,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,baseline,none,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,0.0,0.0,0.0,True,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,mrm1,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,mrm2,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,mrm3,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,mrm4,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,mrm5,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,mrm6,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,early,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,middle,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,control,David2,261,285,mode,late,260,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,dc464d1f50ad1d1334730c629cea0c4b7495f88cccd38a9a0af8596458873cec,True,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,81c93c29785b103701a173d44f93f67896d213919221bff083ac3430ff0de7a1,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,primary,Freeman3,245,269,baseline,none,244,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,True,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,True,0.0,0.0,0.0,True,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,primary,Freeman3,245,269,mode,mrm1,244,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,True,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,primary,Freeman3,245,269,mode,mrm2,244,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,True,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
R3-D11,primary,Freeman3,245,269,mode,mrm3,244,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,5e4484533a1bbad28f24f35274e4576031c57ce66f3958ba500d9f5b6c103cfb,True,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,e042b5951ad8a1d3bfbedc5730deddca0ee6f981c03fe0851185b7d45b6d0a17,True,,,,,1e-06,False,tracker.state;tracker.frame_id;tracker.template_list;tracker.cache;tracker.spike_rate_dict_temp;tracker.last_template_refresh_frame;tracker.window_penalty;tracker.stage4a flags/records;network.current_image_idx;network.spike_rate_dict;encoder._stage4a flags/forward_id/current+completed records;MRM retriever capture flags/buffers;template_encoder.current_image_idx+spike_rate_dict_temp;Python+NumPy+Torch CPU+all CUDA RNG,PASS
