sequence,frame_index,absolute_local_source_path,raw_file_sha256,width,height,decoded_bgr_sha256,decoded_rgb_sha256,source_copy_identifier,official_tracker_rgb_sha256,adapter_official_rgb_equal,adapter_official_diff_pixel_count,adapter_official_max_abs_pixel_diff
Couple,25,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0025.jpg,55c1539481a7329a5df069f3f654b7bdc6af2ff6af0d2f4cdeb29104f832c9dc,320,240,ebe14224274fa5c0c8f56ec6b5457a75cc879b490df6db134906c19b29e6ebdb,066f808c7d7e2e1b059765df74270c8992351f6e5cef5035d3369f10f1010ac4,SRC2_ARCHIVED_DUPLICATE,066f808c7d7e2e1b059765df74270c8992351f6e5cef5035d3369f10f1010ac4,True,0,0
Couple,26,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0026.jpg,019374205fcaa8a132fe5c2a9f1b7d8f78893fcbe5dcd8fcd272cfb1f38bad12,320,240,ba6b518f636ce3e848d44f2a60b33071fc2d5645a5f63c03e7901cc3fa1edc2e,4ddbc9dc1f6f85c38b80c3fad5dddbdc81e6529e69c1f776c96ffc7a487407ec,SRC2_ARCHIVED_DUPLICATE,4ddbc9dc1f6f85c38b80c3fad5dddbdc81e6529e69c1f776c96ffc7a487407ec,True,0,0
Couple,27,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0027.jpg,af130a7cc3460ece9404a4b1d6258279804313f7ac3d815011b230e7c068c81c,320,240,f5cc520b4bc44d788cdd286d3859374044de350474e3ee2d0d194ea3bdd93b42,3b253730b3da966b0e5d1d443d08c6ca6042685824ff719e80fd2502d0944639,SRC2_ARCHIVED_DUPLICATE,3b253730b3da966b0e5d1d443d08c6ca6042685824ff719e80fd2502d0944639,True,0,0
Couple,28,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0028.jpg,19efbeabc3a37850ea4fab8ce1774815b5368c8046ee42a198b3b09035c9ff74,320,240,d7ea26381a60de1ecd30a60199e75c9c3e5314396e0838f2c53d8f8405860eb0,115faacef3cfee59f07b789dec39a137cb82b347d651e418f1705ca641b74751,SRC2_ARCHIVED_DUPLICATE,115faacef3cfee59f07b789dec39a137cb82b347d651e418f1705ca641b74751,True,0,0
Couple,29,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0029.jpg,5f40491ccc52e3c69e292cc1dc17ad60433c23edef7c9239170f2ef5df61d2ca,320,240,51e77abc620f76c2dac876ff0f866f0a4679a73117b6dbbb204f8079a8286bfb,0cc68b6fc5467684a0e70100f6e84127efb9a73b4f38c21bdaa65f0f09afa4de,SRC2_ARCHIVED_DUPLICATE,0cc68b6fc5467684a0e70100f6e84127efb9a73b4f38c21bdaa65f0f09afa4de,True,0,0
Couple,30,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0030.jpg,786ed66c037f9c8aa364a158e3e46b425921e099bff2e11d095e0ccee34e977a,320,240,91e0e44b799f4c77c0bc1f074b3009f78298726d661634511334672308f8c2c9,7ecee5a84ba78f006dd741f4a424f7a604aaaf05bea43ad5bbb331eafaf17299,SRC2_ARCHIVED_DUPLICATE,7ecee5a84ba78f006dd741f4a424f7a604aaaf05bea43ad5bbb331eafaf17299,True,0,0
Couple,31,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0031.jpg,2e0b6606db4c7d74c0f5cced0df1cade8b0e70912842cfd0ba548bc6c3f92c5b,320,240,9c0ae03c012a462d9b4992ce6b439e414cafbbef41de7a1c2ff576086a7348b0,b3f29c2c0e9ac15bb143061ff37129b0ec60b8fba2f9fa7b6eff66e40c0351e0,SRC2_ARCHIVED_DUPLICATE,b3f29c2c0e9ac15bb143061ff37129b0ec60b8fba2f9fa7b6eff66e40c0351e0,True,0,0
Couple,32,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0032.jpg,fee363317425725cc13f5f92ecf1860edcc195a81d4b6d3dae77875365ea098a,320,240,9ca7bd9f65ca7beb870ba3aab95f861ab2a78bb6966be939adb15d7cf1266bbb,c5365e053ab03486ab4bd3ee9ad02630d43e64fcd4c23861caeebeecc97309ce,SRC2_ARCHIVED_DUPLICATE,c5365e053ab03486ab4bd3ee9ad02630d43e64fcd4c23861caeebeecc97309ce,True,0,0
Couple,33,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0033.jpg,0cf1ea17fd8589a0846f9dbf60ffacb9f6863c4434e05b46746f9045314a78e7,320,240,0cee4260fdb10561dab36c9f8a0533b755a80d604d44a36c48589e4a8490dcfa,686e69d52b9dfe13a6d39ffcebe45397c024e6c1597775822f872493a63ca6bf,SRC2_ARCHIVED_DUPLICATE,686e69d52b9dfe13a6d39ffcebe45397c024e6c1597775822f872493a63ca6bf,True,0,0
Couple,34,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0034.jpg,096a5b25c930050677d8fce774bf13d712adce792a3ea5e2d6172b812dba4765,320,240,5d76191092086ab2f3da45cf2b137423baa3a507ee3d1181a550c3d82c1fad09,195358dd928cd6d328bc3bf0729ac893e9ad3fc461a98256f2df201aa7a0a982,SRC2_ARCHIVED_DUPLICATE,195358dd928cd6d328bc3bf0729ac893e9ad3fc461a98256f2df201aa7a0a982,True,0,0
Couple,35,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0035.jpg,b2cc2ff62e310aa2587a4143b74849c47285d57bf2fc6a34f5e9095045ca5f53,320,240,1076d774f80463b025269277960b529b746c586ed566ee7d4d9455d49309e68c,510045115389a6c27864b291c8ea30bdc1be0e3a2d4150462780ee74947fdbfc,SRC2_ARCHIVED_DUPLICATE,510045115389a6c27864b291c8ea30bdc1be0e3a2d4150462780ee74947fdbfc,True,0,0
Couple,36,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0036.jpg,a8e7f3655729a0dc7763ab97f8f284fde6435772f5f362a135a75dcdf55cf78a,320,240,5b1a8b00c65a22c4e7b36330570a4358d89ddbcd7fe6c8d7700b7b08eb8245b0,f4389398dcccc8981c8b6028f30e527969cdea939bcae630ca960ab35d8aca71,SRC2_ARCHIVED_DUPLICATE,f4389398dcccc8981c8b6028f30e527969cdea939bcae630ca960ab35d8aca71,True,0,0
Couple,37,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0037.jpg,2296bcb6a8166f9d6b31ee10b94b0ffeb6a9d5c94714f6139ebb84d9e211474e,320,240,e354618c41b370e1c27977e7a27465da080e9d666d9685f8ee19710e09e07441,f5267ba0202b2b7c1bd0b4764b200c842e7423222335ca51dc7794dccce3fed3,SRC2_ARCHIVED_DUPLICATE,f5267ba0202b2b7c1bd0b4764b200c842e7423222335ca51dc7794dccce3fed3,True,0,0
Couple,38,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0038.jpg,f1cbf824350f6b2e50bb9515642b30af0b85af44b0bfd86af355a78029a439f4,320,240,9d40efbb4a4180d058597a73f4f8d19a762f53d28af0633fa6717f33bb505c36,63697abfa959c20cfc67e636b4a3424b3b317b0baf191895ca0d81a0ef9f22dd,SRC2_ARCHIVED_DUPLICATE,63697abfa959c20cfc67e636b4a3424b3b317b0baf191895ca0d81a0ef9f22dd,True,0,0
Couple,39,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0039.jpg,9c9888539b5eaa584369a892973b42f9fe7cafebb6fc249704b6c8ce16d9b572,320,240,98486090d3823fcaabf36b48802e07840ac8eef8bd684c66aa43d11537c742f0,a02528096f9d5e76d7ff6ce064f3c07e0e5bc2451a159dcf70a609a085a7f476,SRC2_ARCHIVED_DUPLICATE,a02528096f9d5e76d7ff6ce064f3c07e0e5bc2451a159dcf70a609a085a7f476,True,0,0
Couple,40,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0040.jpg,e863e7c73ed269cfaf8516266e276ca08f01f9c30d1858439bc648c4cc22c8ca,320,240,6dd11886d924d5091318ebeac3a1fd4290bad9e4a5fe08f64f7aef40cc485dd2,4c5b05a6281a937deacfe94ce229ef6d128476a8d37be8f1f75010e4b82bc93e,SRC2_ARCHIVED_DUPLICATE,4c5b05a6281a937deacfe94ce229ef6d128476a8d37be8f1f75010e4b82bc93e,True,0,0
Couple,41,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0041.jpg,5e6d10469630029b35e9aa313890de6e541d468cb69fe0eb77db066df91db718,320,240,e901a3f6d9e7d4a7ec5c04a7195f7a824f3c043065564d33373ff2f1194cb3e0,e5e22613624b21dd5d9f5800a9db06fa7a81f25078824ff6253e69b462a4e2db,SRC2_ARCHIVED_DUPLICATE,e5e22613624b21dd5d9f5800a9db06fa7a81f25078824ff6253e69b462a4e2db,True,0,0
Couple,42,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0042.jpg,43b50ea8ec4e50a099fb4e6cdb3f88f24911c482a7797bea37052cf2ba12616e,320,240,9d683da70db008d1df88c2e746f5e8f361e472385fbe2d385c70cbe4598c7f4a,0f7309e58dcce6a16e19dc5a6ec00cb00f72834b5113a75545496200b1f1d054,SRC2_ARCHIVED_DUPLICATE,0f7309e58dcce6a16e19dc5a6ec00cb00f72834b5113a75545496200b1f1d054,True,0,0
Couple,43,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0043.jpg,24155f3e015389cd169693489fcc241c3b5d56ced15c2890d922a786075a8ca5,320,240,655759f76ec5b8e3584263b6ce76fa36fb53ce2047668e471e8d7ac4273d1f0b,ce889b54ab4af95ca7611c6e460a806fa2a8090442482715585cd3cb28363112,SRC2_ARCHIVED_DUPLICATE,ce889b54ab4af95ca7611c6e460a806fa2a8090442482715585cd3cb28363112,True,0,0
Couple,44,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0044.jpg,3ba12d363e9e6cef131304f349eae0164a0210222bd170fc3988d11d90bd5f26,320,240,8cfacbf50c1495264754b1338f0a4269a14cd071ede46f62e4135f2497f062ed,9229796e06ab6310b8263619cf7b57c0ec0f11a103dd248fc88f0f56d81fad11,SRC2_ARCHIVED_DUPLICATE,9229796e06ab6310b8263619cf7b57c0ec0f11a103dd248fc88f0f56d81fad11,True,0,0
Couple,45,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0045.jpg,452a114d99751cfeeca15b7eabc3c76cd66d6b43e3f74a34596c4d860173e4c5,320,240,295aef0bc6250906601a0222b2944c538dbccface2be5ec663d41fae55d27dc6,706210a97f0502d6f00759cd26769ae6a499a61bff2757ffafdd43653bd18d6d,SRC2_ARCHIVED_DUPLICATE,706210a97f0502d6f00759cd26769ae6a499a61bff2757ffafdd43653bd18d6d,True,0,0
Couple,46,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0046.jpg,8297e41a4b9cb13958acdb6aca3fb84e60beefe1aead4fae66eb1de8cb06635a,320,240,d59c208e71148714f0d67fce9605cbbb8a9af6c4bf2ba0d4d1da35d706474913,e4af79afd9d57b69ea2f331dd21c118d518b4da09a2f64264ccf76a7f199b59c,SRC2_ARCHIVED_DUPLICATE,e4af79afd9d57b69ea2f331dd21c118d518b4da09a2f64264ccf76a7f199b59c,True,0,0
Couple,47,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0047.jpg,3737cd9ea7cb313b24ba7431524ed177f5e90249a0c4de02e501a5c00c5529d2,320,240,42ff8c335728417bc6beae8f330dbbca16ca7ff730fd42b37905ef4a33135d48,9901f26c93743e6056cf52f861705022b295ae013796e14ff442b07c9d4dad29,SRC2_ARCHIVED_DUPLICATE,9901f26c93743e6056cf52f861705022b295ae013796e14ff442b07c9d4dad29,True,0,0
Couple,48,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0048.jpg,ab1156de46cb00acc00b0ea9cb44ed342a62e663ecad8dbb6c9a00a7591b4a58,320,240,38e32bff137bfc76046e9728ea0ae28411ffb0cc161a7c9960ac2a8c2aac6f2a,b2ac451313627bb0d098f32c7c49af99d99475b9da056df9385fd07c855a9b6d,SRC2_ARCHIVED_DUPLICATE,b2ac451313627bb0d098f32c7c49af99d99475b9da056df9385fd07c855a9b6d,True,0,0
Couple,49,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0049.jpg,b81cdfd850a669cf45dee6511366ceedd76d0b201abe558a99fcf95c9df2ffc5,320,240,6673ffeab72ab31a96d9751addfb711aa9e506d39da1b9ccebd76b50b6afb0a6,7ecb8218dd48c88318d49100f5882007d339605512e61ccff4f6133177b90a40,SRC2_ARCHIVED_DUPLICATE,7ecb8218dd48c88318d49100f5882007d339605512e61ccff4f6133177b90a40,True,0,0
Couple,50,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0050.jpg,13b78d18946437d054110816dbe7491151c0b908abc6a996781c84244f3fb949,320,240,135962d45ae1e23895f182380f1faccc7483d599784f1f490559824ab147324f,a116745c97f3da1cbad11130413b44bbf54159e750fe1299a842d36ec9de035b,SRC2_ARCHIVED_DUPLICATE,a116745c97f3da1cbad11130413b44bbf54159e750fe1299a842d36ec9de035b,True,0,0
Couple,51,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0051.jpg,c6b6e7c28e69cf8e9403663ab9e64adc8c8b99143f22a12fea08fba1b91deaf7,320,240,a616ffc3d05627e81ac6d02b113db74abaf7165ac4024c53f159fd9650d20eee,bcd60f25c09855fe1730658816258399dacad29656bb63342898ea2c70453b2d,SRC2_ARCHIVED_DUPLICATE,bcd60f25c09855fe1730658816258399dacad29656bb63342898ea2c70453b2d,True,0,0
Couple,52,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0052.jpg,7c790cef18053e1abcf712b9ba554263be079e110232fc7509d5c7e5e442a852,320,240,9380867b1ee2ff2674cccb2609f7f7c4ced528d131b978b17d37a6256bebea0f,2b4ab3829faa22521578b06fac80924c9914540dd4bedfa940a49e7502629526,SRC2_ARCHIVED_DUPLICATE,2b4ab3829faa22521578b06fac80924c9914540dd4bedfa940a49e7502629526,True,0,0
Couple,53,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0053.jpg,6c613fa5a69166730f2ce33c3e64cd9ba299758cc6b5aa12b416e78fe5abef5f,320,240,5a2ad8235f7e3d37e641683b9eb77e6d6af778c5a4d48ff50252f1aaf211c1a0,ea8b763729b62453ca7e03d7d5b5cb3a7f060b05c46a081079944004368332e0,SRC2_ARCHIVED_DUPLICATE,ea8b763729b62453ca7e03d7d5b5cb3a7f060b05c46a081079944004368332e0,True,0,0
Couple,54,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0054.jpg,4df8fa97ce692de68a29dba18a08defd2ad7423620e4582140ac41d82aa5ad05,320,240,28d2e513b05d4753f7646da8129a741079a507f5999607c69e3bf9426446c1f5,d933386b64a01b62582fb264ea0b2a75ce18ac743bbf83071a33eafb93d9b801,SRC2_ARCHIVED_DUPLICATE,d933386b64a01b62582fb264ea0b2a75ce18ac743bbf83071a33eafb93d9b801,True,0,0
Couple,55,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0055.jpg,e3e8b1170ab57e62bb223aa682c563c8be16915a0a77e247ca433eb5e5522115,320,240,dd5a4477b8075f10cfe839e7694b0135293ad9a1f4028cc0beacb4b2a68b2dfa,2083961cf0aca4b495aadfe511cdf259e42df872e609dda881396b9ca77dba5b,SRC2_ARCHIVED_DUPLICATE,2083961cf0aca4b495aadfe511cdf259e42df872e609dda881396b9ca77dba5b,True,0,0
Couple,56,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0056.jpg,2f959e1b8e4b3f0b8225c83d3fff1e64dcf83a3456c6bc4ed3888e7224826e08,320,240,c5ca10981ec186294153c49236db92802c5454203bedc8603e121be8ce4a1e7b,1d728368f41c6a8593ac90d191b02529be416970ac56de49ed1244d064d83ff9,SRC2_ARCHIVED_DUPLICATE,1d728368f41c6a8593ac90d191b02529be416970ac56de49ed1244d064d83ff9,True,0,0
Couple,57,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0057.jpg,13350d1cbc83a6bf270bd895fe18b64d534936b467ce419e8880ac2ad2ccdbdd,320,240,86100a28ad80e01a2c8d6987f9588bef1d934e5858901f6af4ee094b009514f5,6a9105e78dd06e1f6be686c113b2fbfc517fd42612c6e03b64e3bf1d830b2793,SRC2_ARCHIVED_DUPLICATE,6a9105e78dd06e1f6be686c113b2fbfc517fd42612c6e03b64e3bf1d830b2793,True,0,0
Couple,58,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0058.jpg,ef1ea334a60d20c8019f75bd99a9fda62ea5c25e05ecd98e61b12a6e84fa7295,320,240,27760ee59cf54c2bacdc737461b208cabaa4db21e2d9d2ef744ce2041fbc5f55,e9f78604fe534ee759367fd917813bd44b53f572210790bd6ebe3cb5b4034701,SRC2_ARCHIVED_DUPLICATE,e9f78604fe534ee759367fd917813bd44b53f572210790bd6ebe3cb5b4034701,True,0,0
Couple,59,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0059.jpg,976aefcd4fd3cb56a7fff5198e29cab80e83c3543b45a1685bef0e7b207dbc33,320,240,ea93e4decb79db0719c58c272fcef6a5d1e11dcf8ace0f2689f2e477aa86ad0a,c3a0aacd3edba2a28c0ae5a3c16999432e60448c0e6552f9523c51fa656fd41f,SRC2_ARCHIVED_DUPLICATE,c3a0aacd3edba2a28c0ae5a3c16999432e60448c0e6552f9523c51fa656fd41f,True,0,0
Couple,60,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0060.jpg,6a081dbf9f5214e1a5f66d5d8762c186a64e6681b464099bb21ea8ba8e9b3939,320,240,e99261ecb002ebe5451a6f011a1359ef070e4b8444a873973118e9d204551130,70fbb5cdff45e1fe3da273febf8c8464001475cac9029da0319d6ad32d352675,SRC2_ARCHIVED_DUPLICATE,70fbb5cdff45e1fe3da273febf8c8464001475cac9029da0319d6ad32d352675,True,0,0
Couple,61,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0061.jpg,1f73a08404f69e13439da45c634c6ceab042db135f02f9d754ca655888804a2f,320,240,13a4d5935eedc82e643c64d5358cba28acba4a6a08246ec858720b0c5ce72937,a414d6e938d4792b58cd441a569c7ba168433499977dca5814e5d076e2a7078f,SRC2_ARCHIVED_DUPLICATE,a414d6e938d4792b58cd441a569c7ba168433499977dca5814e5d076e2a7078f,True,0,0
Couple,62,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0062.jpg,b96eee111fd1c98393fe4ff85ac871e10389e524624c9d288aa57016294efb2b,320,240,0e59ee071f9a587efc934b6e60f2da2e209e1bd73ce1c8ae51cd55c507a6d272,f27f7635da723e2d6812c2f7eb65b84ca8bf09d970af0ec423c32ad81ac95c69,SRC2_ARCHIVED_DUPLICATE,f27f7635da723e2d6812c2f7eb65b84ca8bf09d970af0ec423c32ad81ac95c69,True,0,0
Couple,63,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0063.jpg,26570c10556eaff0b5ab1e5f8f1c45e9ecd9c3e200d6ccc0a705670f1a1b218e,320,240,a7e9142b1745f52611c405ab1b90806913f4b5e5044dca5180160da58d0b233b,e440a2b5aced24f4269af8a8c53815ea19750809764bfaf9867704a4822c0fa5,SRC2_ARCHIVED_DUPLICATE,e440a2b5aced24f4269af8a8c53815ea19750809764bfaf9867704a4822c0fa5,True,0,0
Couple,64,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0064.jpg,7134a900d764d219d54b998e92b5ded41fbb21ff3c75ff098d41b0911eee7a7c,320,240,8cb523034fbdb8af077aa20732d045ac9bf5c5214b3d5ed666b4041ccbdabc76,e87235266f981d9741112daa20658dadc3c0c03901dfb3ef74d95bb383030281,SRC2_ARCHIVED_DUPLICATE,e87235266f981d9741112daa20658dadc3c0c03901dfb3ef74d95bb383030281,True,0,0
Couple,65,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0065.jpg,94a9dc3b292089abe533956b887721a7cceb27986c3e759756fb1bcae658ea13,320,240,218483dc18fd3823e0e1202e65b5ab263d7480b5676de28490669bf1737b10a5,b2174be8be7becf3344d4bb98729820cc98ce086537007a39b378d1edef8f9dc,SRC2_ARCHIVED_DUPLICATE,b2174be8be7becf3344d4bb98729820cc98ce086537007a39b378d1edef8f9dc,True,0,0
Couple,66,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0066.jpg,b439d4ef092f6424ca59dcb04c02d0f1d453f6bbd92a3501974e630d9bc2058d,320,240,178b4b76050289706ba66af8835b89df3b9821f5199035abefa530caeec6cfa3,1afd25598c1c295c3c7727701e7818d1bce66dd520f279ab2eb9f8de90bd5c26,SRC2_ARCHIVED_DUPLICATE,1afd25598c1c295c3c7727701e7818d1bce66dd520f279ab2eb9f8de90bd5c26,True,0,0
Couple,67,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0067.jpg,9bd27d99372e5f9f21a96c47571ca5282f62c529ecfc4648f238db5ac8219598,320,240,94fe36b63ceea7c8c2c3ab9afbe5a5068dba04ec2a39ec853088c5cdc0b3d908,ff0d6916888f6492b256a9dff85bbd034952fd8d130497710975100fc97a1df3,SRC2_ARCHIVED_DUPLICATE,ff0d6916888f6492b256a9dff85bbd034952fd8d130497710975100fc97a1df3,True,0,0
Couple,68,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0068.jpg,e494cb42eaf3d29e16d181b26996199b4726ef8fe3af9656bfd6af3ec35829cf,320,240,6be23cddbdb7fc59e9eb1039b61dc8222a4c1b69385eb3e57c3f3b63640eb77a,7156ee0ec4e7fd490569c9857359976b9fac5ec24a3db6ca8a7451ff531e1a2d,SRC2_ARCHIVED_DUPLICATE,7156ee0ec4e7fd490569c9857359976b9fac5ec24a3db6ca8a7451ff531e1a2d,True,0,0
Couple,69,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0069.jpg,7662041b48e419c46cc39fe83c317a832838770f45814604656b33c6b694343d,320,240,89ef03aabf528f04b2dcc6a59300a538bfe139fa76e10ee82c9fe3970bc64388,b421bc6ce9c9f6980d858f76c83862bf1803481787253652e40cff9286b8ddb3,SRC2_ARCHIVED_DUPLICATE,b421bc6ce9c9f6980d858f76c83862bf1803481787253652e40cff9286b8ddb3,True,0,0
Couple,70,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0070.jpg,b907b720fce31bf1066f5a43e4823bdf3e5ab05cce9f0c82756a5993de6f2c07,320,240,fd415060a98376b9fab4b9e6d7c2a7cd9fd642257b139103aa330e844116b4ac,c36555757807884afc05e76b897fd043c196411287e5cd960c50794dc923fa08,SRC2_ARCHIVED_DUPLICATE,c36555757807884afc05e76b897fd043c196411287e5cd960c50794dc923fa08,True,0,0
Couple,71,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0071.jpg,18699c7b87fe044bc7d1c6f384af4fa9e9f4a520fdfb09ebcc4cf99d5a708109,320,240,359a221e543116fbdd62167baeeb07085dccda012549b5e551cb9f4b3b6d727a,87046ddb98c2a5d56af9292f31daa676a79c2aeaaf969857f191c34e5004007a,SRC2_ARCHIVED_DUPLICATE,87046ddb98c2a5d56af9292f31daa676a79c2aeaaf969857f191c34e5004007a,True,0,0
Couple,72,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0072.jpg,8500a59455395e69fa77a4c1dca1cd3aa80f6295d5b9ef072adf5305522cba4b,320,240,96f14a520cfedfa38df30d6a421baff085ece7c433232015cfb33f12604a30fa,e837024568a66e284744b72c268e3fc08a05fe41b0f888602493bea249602c0a,SRC2_ARCHIVED_DUPLICATE,e837024568a66e284744b72c268e3fc08a05fe41b0f888602493bea249602c0a,True,0,0
Couple,73,E:\Robot_Backup\Crash_NotUse_Yet\TrackingResearch\OtherTracker\verified\SRDCF\SRDCF\sequences\Couple\img\0073.jpg,0d784496f1eaa0381f223f59f0bf9100ccc3d62f398db2a8b4e213c549d5b150,320,240,0b21ad1c885debf8a3aa7aa07a0ab7c41b1b98b24908abf4a3b0f9730e644c2f,3bc4ec4a2c22e6ffb0e2148b8cb95b6e6558635275f5fda68bd7e8199394cebc,SRC2_ARCHIVED_DUPLICATE,3bc4ec4a2c22e6ffb0e2148b8cb95b6e6558635275f5fda68bd7e8199394cebc,True,0,0
