pair_id,side,sequence,frame_index,condition,repetition,iou,iou_float,physical_skip,pred_x_float,pred_y_float,pred_w_float,pred_h_float,pred_x_int,pred_y_int,pred_w_int,pred_h_int,gt_x,gt_y,gt_w,gt_h,initialization_frame,branch_frame_executed
R3-D04,primary,Liquor,123,whole_mrm1_physical_skip,1,0.8552882779686903,0.8685098947168266,True,254.1100959777832,164.6559829711914,72.72026824951172,192.43324279785156,254,164,72,192,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,124,whole_mrm1_physical_skip,1,0.901761252446184,0.9128373800641347,True,256.0707893371582,160.67159271240234,72.72026824951172,192.43324279785156,256,160,72,192,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,125,whole_mrm1_physical_skip,1,0.908303520994163,0.9317552228254173,True,253.9550895690918,157.57842254638672,75.00049591064453,201.0381622314453,253,157,75,201,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,126,whole_mrm1_physical_skip,1,0.8454551310957933,0.8591571008902421,True,255.01152420043945,161.10875701904297,69.8558578491211,193.6377716064453,255,161,69,193,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,127,whole_mrm1_physical_skip,1,0.9143593045717965,0.9205190896727891,True,255.03027725219727,154.81651306152344,72.17134857177734,200.707763671875,255,154,72,200,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,128,whole_mrm1_physical_skip,1,0.865362035225049,0.8734918106010758,True,260.0093994140625,155.46018981933594,66.41641235351562,201.61627197265625,260,155,66,201,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,129,whole_mrm1_physical_skip,1,0.8950733358405416,0.9124154812275391,True,255.27408981323242,148.70209503173828,69.82416534423828,216.0308074951172,255,148,69,216,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,130,whole_mrm1_physical_skip,1,0.9256820319849483,0.9525584059334042,True,253.9718246459961,153.66886138916016,75.09669494628906,205.66407775878906,253,153,75,205,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,106,baseline,1,0.8372911169744943,0.8661684201446992,False,253.61577987670898,158.13803100585938,71.8913345336914,196.88571166992188,253,158,71,196,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,107,baseline,1,0.8829506962739933,0.9062352378624268,False,253.83436965942383,155.0528335571289,72.09697723388672,204.39659118652344,253,155,72,204,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,108,baseline,1,0.8555652066013153,0.8711536818013842,False,252.32565307617188,160.7662811279297,74.561279296875,197.30496215820312,252,160,74,197,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,109,baseline,1,0.8785252182651844,0.8902158716717055,False,253.14625549316406,159.14462280273438,74.561279296875,197.30496215820312,253,159,74,197,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,110,baseline,1,0.8803122289679098,0.891231751333037,False,252.33615112304688,157.45899963378906,74.18087768554688,203.15597534179688,252,157,74,203,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,111,baseline,1,0.8496042216358839,0.8683908077161392,False,253.65184783935547,161.59416961669922,72.21397399902344,196.27122497558594,253,161,72,196,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,112,baseline,1,0.9237206308336016,0.9278257395027165,False,255.03983688354492,155.36346435546875,71.04883575439453,205.54940795898438,255,155,71,205,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,113,baseline,1,0.8291845493562232,0.8553471289301827,False,251.94580459594727,159.7245635986328,74.25444793701172,196.49301147460938,251,159,74,196,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,114,baseline,1,0.8249418568106104,0.8454624551175497,False,253.87998962402344,162.1126937866211,71.03976440429688,193.07981872558594,253,162,71,193,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,115,baseline,1,0.8140900195694716,0.8233734532404146,False,256.2173385620117,163.1920394897461,64.45558166503906,195.8296661376953,256,163,64,195,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,116,baseline,1,0.8287115638558763,0.8425962254287959,False,253.27759170532227,162.89161682128906,72.60729217529297,191.1053466796875,253,162,72,191,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,117,baseline,1,0.8927464352138872,0.9131055627186576,False,252.69439697265625,155.42740631103516,76.156982421875,200.4482879638672,252,155,76,200,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,118,baseline,1,0.8865488278801554,0.9202424924266389,False,253.9803924560547,152.67697143554688,71.54730224609375,208.47482299804688,253,152,71,208,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,119,baseline,1,0.9586713016608729,0.9445983513779447,False,255.5556869506836,158.46923065185547,74.63877868652344,204.41001892089844,255,158,74,204,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,120,baseline,1,0.8163780663780664,0.8195818061761868,False,251.34544372558594,167.09700775146484,80.00897216796875,186.81260681152344,251,167,80,186,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,121,baseline,1,0.8223091976516634,0.8359680992878068,False,257.3679389953613,163.70531463623047,66.93990325927734,191.4462127685547,257,163,66,191,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,122,baseline,1,0.8645899554990464,0.8764040620238084,False,254.1709747314453,159.17365264892578,70.5423583984375,200.1967010498047,254,159,70,200,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,123,baseline,1,0.817286366601435,0.8259131051580615,False,256.9406852722168,165.39212799072266,67.58411407470703,187.34059143066406,256,165,67,187,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,124,baseline,1,0.8714018932320176,0.8926736955225144,False,255.6346664428711,156.9458770751953,69.31364440917969,199.42074584960938,255,156,69,199,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,125,baseline,1,0.8433137638617091,0.8501007902063931,False,257.63366317749023,152.95345306396484,64.39398956298828,202.3798370361328,257,152,64,202,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,126,baseline,1,0.8144730142566191,0.8415765886864384,False,254.79459381103516,157.9464340209961,69.75444030761719,191.0334930419922,254,157,69,191,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,127,baseline,1,0.8670788253477589,0.9039913178713361,False,255.93621063232422,154.0673065185547,69.97648620605469,198.38494873046875,255,154,69,198,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,128,baseline,1,0.8204056545789797,0.8464818693606035,False,251.66039276123047,167.2779769897461,76.91343688964844,188.3379669189453,251,167,76,188,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,129,baseline,1,0.8670788253477589,0.8716233207590781,False,255.10033798217773,161.18013763427734,69.02613067626953,198.4188995361328,255,161,69,198,256.0,152.0,73.0,210.0,False,True
R3-D04,primary,Liquor,130,baseline,1,0.8828183873398644,0.9058614159450307,False,253.6927947998047,158.15584564208984,74.2093505859375,198.91749572753906,253,158,74,198,256.0,152.0,73.0,210.0,False,True
R3-D03,primary,Liquor,565,baseline,1,0.7998840280909735,0.8229610218388835,False,252.78100585937455,152.26082611083984,66.44839477539062,191.0090789794922,252,152,66,191,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,566,baseline,1,0.8392701998262381,0.8510581208008282,False,249.32891464233353,147.32289123535156,73.16422271728516,196.57904052734375,249,147,73,196,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,567,baseline,1,0.8013698630136986,0.8172006197975412,False,255.9328231811519,148.42779541015625,63.98887634277344,195.77911376953125,255,148,63,195,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,568,baseline,1,0.873972602739726,0.8827586778880183,False,254.6567420959468,143.5988006591797,66.5808334350586,203.25204467773438,254,143,66,203,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,569,baseline,1,0.7759295499021527,0.7888501610912034,False,257.56182479858353,151.97622680664062,61.79810333251953,195.68679809570312,257,151,61,195,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,570,baseline,1,0.9226353555120679,0.9336068191672192,False,254.00201034545853,142.31271362304688,68.79261016845703,208.04840087890625,254,142,68,208,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,571,baseline,1,0.7561643835616438,0.7619650127015043,False,255.61522865295365,157.2695159912109,63.27573776245117,184.60351562500003,255,157,63,184,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,572,baseline,1,0.8714018932320176,0.8885981463935402,False,252.512199401855,146.6208267211914,69.35865783691406,199.04627990722656,252,146,69,199,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,573,baseline,1,0.9230469511007209,0.9419712582369608,False,253.73254013061478,141.97451782226562,69.4666519165039,207.925048828125,253,141,69,207,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,574,baseline,1,0.7849315068493151,0.7877980716016536,False,255.71204185485794,153.65099334716797,63.2076301574707,191.0678253173828,255,153,63,191,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,575,baseline,1,0.8271461716937355,0.8554406692386691,False,252.5618934631343,154.2874526977539,70.9937973022461,186.8585662841797,252,154,70,186,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,576,baseline,1,0.8480104370515329,0.8528133296754044,False,254.0544586181636,147.25029754638672,65.16790771484375,200.61451721191406,254,147,65,200,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,577,baseline,1,0.8828440965427267,0.8946975043386362,False,253.56522750854447,144.7211685180664,67.69303131103516,202.61631774902344,253,144,67,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,578,baseline,1,0.8843677568890034,0.9055131090880854,False,252.3851814270015,142.73944091796875,69.85723114013672,202.10202026367188,252,142,69,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,579,baseline,1,0.8223091976516634,0.8255718336228599,False,256.42753601074173,154.13582611083984,66.1357421875,191.36424255371094,256,154,66,191,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,580,baseline,1,0.8191780821917808,0.8227382501976842,False,253.3059463500972,156.58661651611328,69.03822326660156,182.6897735595703,253,156,69,182,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,581,baseline,1,0.8331762488218661,0.8588449621746999,False,250.64281082153275,149.82849884033203,71.59151458740234,195.89524841308594,250,149,71,195,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,582,baseline,1,0.8552882779686903,0.8794464277530685,False,251.58465957641556,150.88271331787107,72.72026824951172,192.4332427978516,251,150,72,192,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,583,baseline,1,0.8352902804957599,0.8410231035572722,False,254.39783477783158,149.34991455078122,65.14274597167969,197.91741943359378,254,149,65,197,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,584,baseline,1,0.8784735812133072,0.8830148928732212,False,254.1126441955562,146.1458282470703,67.24962615966797,201.28912353515625,254,146,67,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,585,baseline,1,0.8564905414220483,0.8714128960862975,False,255.11476516723587,146.0513687133789,65.87471771240234,202.79039001464844,255,146,65,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,586,baseline,1,0.8227920590481038,0.8525223632888859,False,251.96620559692337,150.3396224975586,69.3187484741211,193.89414978027344,251,150,69,193,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,587,baseline,1,0.9033232628398792,0.9328902188374023,False,251.557609558105,140.53398895263672,71.70283508300781,210.40892028808594,251,140,71,210,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,588,baseline,1,0.8203434610303831,0.8274765349372616,False,250.2103004455562,154.31955718994143,72.04488372802734,189.48210144042966,250,154,72,189,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,589,baseline,1,0.8435114503816794,0.8715988313062564,False,251.9892730712886,149.50498199462893,70.06732177734375,195.9880218505859,251,149,70,195,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,565,whole_mrm1_physical_skip,1,0.7931506849315069,0.8059111290980165,True,255.39981460571244,151.60834503173828,63.76842498779297,193.74192810058594,255,151,63,193,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,566,whole_mrm1_physical_skip,1,0.7984344422700587,0.8045567436601517,True,254.12168121337845,160.81883239746097,68.27113342285156,180.65988159179685,254,160,68,180,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,567,whole_mrm1_physical_skip,1,0.8696673189823875,0.8819788334249357,True,256.0098037719722,147.22447204589847,66.74183654785156,202.58261108398435,256,147,66,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,568,whole_mrm1_physical_skip,1,0.8753424657534247,0.8822841416622254,True,254.42110061645462,152.3681411743164,71.49291229248047,189.18540954589844,254,152,71,189,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,569,whole_mrm1_physical_skip,1,0.9137638617090672,0.9262263108381579,True,253.12209320068314,143.8866958618164,68.87544250488281,206.1554718017578,253,143,68,206,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,570,whole_mrm1_physical_skip,1,0.8437703848662753,0.8517027011864657,True,254.5216102600093,150.78609466552734,65.55504608154297,199.17005920410156,254,150,65,199,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,571,whole_mrm1_physical_skip,1,0.836801752464403,0.85566510975057,True,252.2499504089351,152.45899963378906,69.9070816040039,191.45150756835938,252,152,69,191,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,572,whole_mrm1_physical_skip,1,0.9048923679060665,0.9143390337339088,True,253.30012512206986,146.42255401611328,68.43203735351562,204.8282928466797,253,146,68,204,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,573,whole_mrm1_physical_skip,1,0.8522504892367906,0.8550033763773068,True,254.03810882568314,149.22895812988278,65.00489807128906,201.63406372070315,254,149,65,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,574,whole_mrm1_physical_skip,1,0.8828440965427267,0.8946975043386362,True,253.46737289428665,147.20960235595703,67.69303131103516,202.61631774902344,253,147,67,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,575,whole_mrm1_physical_skip,1,0.8560259344012204,0.8685481955043847,True,251.0306777954097,147.48059844970703,69.67637634277344,201.7504425048828,251,147,69,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,576,whole_mrm1_physical_skip,1,0.8415458937198068,0.8595696217657885,True,252.6590728759761,149.00221252441406,68.023681640625,195.53732299804688,252,149,68,195,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,577,whole_mrm1_physical_skip,1,0.9181996086105675,0.9220273082788829,True,253.33684921264603,145.6687774658203,69.19425201416016,204.27532958984375,253,145,69,204,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,578,whole_mrm1_physical_skip,1,0.7401174168297456,0.7524503474707903,True,255.73649215698197,156.82704162597656,62.879432678222656,183.44732666015625,255,156,62,183,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,579,whole_mrm1_physical_skip,1,0.8416829745596869,0.8528597744381321,True,253.47304534912064,155.80169677734375,69.75746154785156,187.42568969726562,253,155,69,187,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,580,whole_mrm1_physical_skip,1,0.8344985381975341,0.8685752582153866,True,251.9422874450679,148.20990753173828,67.69303131103516,202.61631774902344,251,148,67,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,581,whole_mrm1_physical_skip,1,0.8391389432485323,0.8428966232582691,True,254.52042770385697,147.19287872314453,64.12055206298828,201.52049255371094,254,147,64,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,582,whole_mrm1_physical_skip,1,0.8784735812133072,0.8830148928732212,True,254.1895484924312,147.1082305908203,67.24962615966797,201.28912353515625,254,147,67,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,583,whole_mrm1_physical_skip,1,0.875724404378622,0.8981348678863905,True,252.71203613281205,146.5005645751953,69.23068237304688,200.45993041992188,252,146,69,200,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,584,whole_mrm1_physical_skip,1,0.8433137638617091,0.853714433851078,True,256.25367355346634,142.53302764892578,64.53070831298828,202.8095245361328,256,142,64,202,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,585,whole_mrm1_physical_skip,1,0.7894533513617925,0.8171439597066678,True,252.48635101318314,148.1994400024414,62.96711730957031,201.93553161621094,252,148,62,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,586,whole_mrm1_physical_skip,1,0.8339204174820614,0.850322600354672,True,253.22887039184525,155.2505645751953,68.99126434326172,188.94342041015625,253,155,68,188,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,587,whole_mrm1_physical_skip,1,0.8671045006760673,0.8781014957582242,True,252.18227005004837,148.7044906616211,68.26836395263672,201.71998596191406,252,148,68,201,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,588,whole_mrm1_physical_skip,1,0.8465945257797581,0.8698988747211573,True,251.81427383422806,151.4216766357422,72.1065902709961,190.809326171875,251,151,72,190,253.0,142.0,73.0,210.0,False,True
R3-D03,primary,Liquor,589,whole_mrm1_physical_skip,1,0.8435094585779517,0.8494857262985478,True,253.94627761840775,152.18309783935547,67.3076400756836,193.47901916503906,253,152,67,193,253.0,142.0,73.0,210.0,False,True
R3-D07,primary,Shaking,1,baseline,1,1.0,1.0,False,225.0,135.0,61.0,71.0,225,135,61,71,225.0,135.0,61.0,71.0,True,False
R3-D07,primary,Shaking,2,baseline,1,0.7206917353710034,0.7422791933814354,False,224.94282913208008,131.96326446533203,57.52684783935547,85.54524230957031,224,131,57,85,225.0,141.0,58.0,64.0,False,True
R3-D07,primary,Shaking,3,baseline,1,0.7241379310344828,0.7100007749261563,False,223.5908260345459,130.4241943359375,58.8871955871582,92.41818237304688,223,130,58,92,225.0,137.0,56.0,69.0,False,True
R3-D07,primary,Shaking,4,baseline,1,0.7133706965572458,0.6852359249517623,False,222.96576309204102,130.05256271362305,58.418357849121094,85.21924591064453,222,130,58,85,221.0,137.0,55.0,66.0,False,True
R3-D07,primary,Shaking,5,baseline,1,0.6580147316730972,0.6393448680516592,False,218.4723892211914,128.25215530395508,58.88157653808594,96.01226043701172,218,128,58,96,216.0,134.0,58.0,67.0,False,True
R3-D07,primary,Shaking,6,baseline,1,0.7279596977329975,0.7075321139201007,False,219.21646308898926,128.44932174682617,56.88735580444336,79.56110382080078,219,128,56,79,214.0,131.0,56.0,68.0,False,True
R3-D07,primary,Shaking,7,baseline,1,0.6798473812001388,0.6699245989183382,False,213.2383689880371,125.24085235595703,62.10028839111328,93.55531311035156,213,125,62,93,213.0,127.0,56.0,70.0,False,True
R3-D07,primary,Shaking,8,baseline,1,0.847457627118644,0.8175125416765104,False,216.11235237121582,124.58644485473633,57.424129486083984,75.7932357788086,216,124,57,75,213.0,123.0,58.0,71.0,False,True
R3-D07,primary,Shaking,9,baseline,1,0.7374659930042752,0.7224311364889623,False,211.66954612731934,116.33687973022461,62.8300666809082,83.60799407958984,211,116,62,83,212.0,118.0,55.0,69.0,False,True
R3-D07,primary,Shaking,10,baseline,1,0.7786728039892596,0.7625322856549573,False,208.1809253692627,115.07014846801758,60.481990814208984,84.9998550415039,208,115,60,84,210.0,112.0,58.0,73.0,False,True
R3-D07,primary,Shaking,11,baseline,1,0.6475485661424607,0.6446293691137964,False,199.53123092651367,105.06541061401367,69.20343780517578,94.1480941772461,199,105,69,94,204.0,107.0,60.0,70.0,False,True
R3-D07,primary,Shaking,12,baseline,1,0.7436974789915967,0.729942486083844,False,198.60494232177734,104.5091552734375,68.75355529785156,84.64488220214844,198,104,68,84,203.0,105.0,59.0,72.0,False,True
R3-D07,primary,Shaking,13,baseline,1,0.8323627287853578,0.8650150560348087,False,196.55053329467773,99.43310546875,65.15287017822266,72.59419250488281,196,99,65,72,203.0,102.0,59.0,70.0,False,True
R3-D07,primary,Shaking,14,baseline,1,0.7777777777777778,0.7495117681979656,False,197.83016204833984,93.3993911743164,62.17012023925781,90.95675659179688,197,93,62,90,197.0,96.0,62.0,70.0,False,True
R3-D07,primary,Shaking,15,baseline,1,0.7096178696695588,0.675354394351526,False,196.16189765930176,98.89860916137695,63.65481185913086,81.9274673461914,196,98,63,81,195.0,94.0,63.0,66.0,False,True
R3-D07,primary,Shaking,16,baseline,1,0.6622215249450895,0.6521400845893561,False,193.01438522338867,88.35257720947266,78.51074981689453,80.70352172851562,193,88,78,80,191.0,90.0,65.0,67.0,False,True
R3-D07,primary,Shaking,17,baseline,1,0.6181181181181181,0.6123639823528367,False,190.74521255493164,86.87484359741211,74.20592498779297,81.53423309326172,190,86,74,81,192.0,89.0,57.0,65.0,False,True
R3-D07,primary,Shaking,18,baseline,1,0.5839247400561148,0.565380288152672,False,190.9057731628418,86.23799133300781,73.37220001220703,83.20259094238281,190,86,73,83,190.0,91.0,58.0,61.0,False,True
R3-D07,primary,Shaking,19,baseline,1,0.6226839826839827,0.6055934228378071,False,190.22179794311523,89.12748718261719,75.80023956298828,77.59855651855469,190,89,75,77,190.0,89.0,58.0,62.0,False,True
R3-D07,primary,Shaking,20,baseline,1,0.6147834581569521,0.6044148487825175,False,188.58688354492188,86.43457412719727,83.8553466796875,74.5016860961914,188,86,83,74,190.0,87.0,59.0,64.0,False,True
R3-D07,primary,Shaking,21,baseline,1,0.6031641397495056,0.5830680303655685,False,190.65460205078125,87.01419448852539,82.48434448242188,74.78662872314453,190,87,82,74,190.0,89.0,60.0,61.0,False,True
R3-D07,primary,Shaking,22,baseline,1,0.5536018150879183,0.5487340032040398,False,188.8520393371582,85.02206039428711,86.53194427490234,82.21886444091797,188,85,86,82,191.0,88.0,61.0,64.0,False,True
R3-D07,primary,Shaking,23,baseline,1,0.717948717948718,0.7092272772835754,False,189.82944869995117,85.9964485168457,65.23645782470703,81.69886016845703,189,85,65,81,191.0,91.0,60.0,63.0,False,True
R3-D07,primary,Shaking,24,baseline,1,0.775,0.7565357999959481,False,190.0594367980957,93.70039367675781,70.95677947998047,72.64018249511719,190,93,70,72,190.0,94.0,62.0,63.0,False,True
R3-D07,primary,Shaking,25,baseline,1,0.7102479625455176,0.6843788382173238,False,190.41898345947266,96.446044921875,73.24220275878906,79.86097717285156,190,96,73,79,190.0,96.0,64.0,64.0,False,True
R3-D07,primary,Shaking,1,whole_mrm1_physical_skip,1,1.0,1.0,True,225.0,135.0,61.0,71.0,225,135,61,71,225.0,135.0,61.0,71.0,True,False
R3-D07,primary,Shaking,2,whole_mrm1_physical_skip,1,0.7431248726828275,0.7392654785394664,True,225.66447830200195,131.66149139404297,57.52684783935547,85.54524230957031,225,131,57,85,225.0,141.0,58.0,64.0,False,True
R3-D07,primary,Shaking,3,whole_mrm1_physical_skip,1,0.8223521475151788,0.8116764133336516,True,228.05504989624023,130.90583038330078,53.36414337158203,80.39128112792969,228,130,53,80,225.0,137.0,56.0,69.0,False,True
R3-D07,primary,Shaking,4,whole_mrm1_physical_skip,1,0.7109756097560975,0.6923554029915885,True,223.4552879333496,129.25160598754883,57.091041564941406,84.89717864990234,223,129,57,84,221.0,137.0,55.0,66.0,False,True
R3-D07,primary,Shaking,5,whole_mrm1_physical_skip,1,0.6762882946697362,0.6562987599558924,True,217.71703910827637,129.92496871948242,60.364566802978516,93.27912139892578,217,129,60,93,216.0,134.0,58.0,67.0,False,True
R3-D07,primary,Shaking,6,whole_mrm1_physical_skip,1,0.7254821501846532,0.7196667009534511,True,218.03973197937012,129.39841842651367,59.21310806274414,78.27539825439453,218,129,59,78,214.0,131.0,56.0,68.0,False,True
R3-D07,primary,Shaking,7,whole_mrm1_physical_skip,1,0.6874409820585458,0.6539682501337376,True,217.6006202697754,127.78879165649414,59.30779266357422,85.60674285888672,217,127,59,85,213.0,127.0,56.0,70.0,False,True
R3-D07,primary,Shaking,8,whole_mrm1_physical_skip,1,0.8455976180348788,0.79463376289492,True,215.7968807220459,123.74547958374023,57.8062629699707,80.2826919555664,215,123,57,80,213.0,123.0,58.0,71.0,False,True
R3-D07,primary,Shaking,9,whole_mrm1_physical_skip,1,0.6861163227016885,0.6615597191614269,True,214.73540496826172,115.58989715576172,59.48799133300781,88.46156311035156,214,115,59,88,212.0,118.0,55.0,69.0,False,True
R3-D07,primary,Shaking,10,whole_mrm1_physical_skip,1,0.7923497267759563,0.7638601153142355,True,204.23502731323242,115.56344604492188,66.8045425415039,75.827880859375,204,115,66,75,210.0,112.0,58.0,73.0,False,True
R3-D07,primary,Shaking,11,whole_mrm1_physical_skip,1,0.8158508158508159,0.8016446365130374,True,199.92202758789062,106.43939971923828,66.8753662109375,78.34318542480469,199,106,66,78,204.0,107.0,60.0,70.0,False,True
R3-D07,primary,Shaking,12,whole_mrm1_physical_skip,1,0.8113063407181055,0.7889123436097342,True,196.57708740234375,105.8255386352539,68.19851684570312,77.33573913574219,196,105,68,77,203.0,105.0,59.0,72.0,False,True
R3-D07,primary,Shaking,13,whole_mrm1_physical_skip,1,0.7303271441202476,0.7222086976700742,True,198.17609786987305,95.09164428710938,65.52677154541016,87.27072143554688,198,95,65,87,203.0,102.0,59.0,70.0,False,True
R3-D07,primary,Shaking,14,whole_mrm1_physical_skip,1,0.9024495058014611,0.9338170324624702,True,196.9070053100586,96.2232666015625,61.87504577636719,74.1402587890625,196,96,61,74,197.0,96.0,62.0,70.0,False,True
R3-D07,primary,Shaking,15,whole_mrm1_physical_skip,1,0.8003976143141153,0.7734821314166637,True,197.38010215759277,91.48075866699219,62.84883499145508,79.80279541015625,197,91,62,79,195.0,94.0,63.0,66.0,False,True
R3-D07,primary,Shaking,16,whole_mrm1_physical_skip,1,0.804613038505528,0.7881798953605534,True,193.2615509033203,89.56973648071289,71.59954833984375,72.36943817138672,193,89,71,72,191.0,90.0,65.0,67.0,False,True
R3-D07,primary,Shaking,17,whole_mrm1_physical_skip,1,0.6442357850808555,0.641188152874054,True,189.48330307006836,84.3322868347168,81.12552642822266,71.22708892822266,189,84,81,71,192.0,89.0,57.0,65.0,False,True
R3-D07,primary,Shaking,18,whole_mrm1_physical_skip,1,0.6297772142727767,0.6160258087272256,True,191.2648696899414,89.38758850097656,70.78648376464844,78.27566528320312,191,89,70,78,190.0,91.0,58.0,61.0,False,True
R3-D07,primary,Shaking,19,whole_mrm1_physical_skip,1,0.5688102893890675,0.5570953266469317,True,187.07074737548828,90.74155807495117,78.09443664550781,79.03998565673828,187,90,78,79,190.0,89.0,58.0,62.0,False,True
R3-D07,primary,Shaking,20,whole_mrm1_physical_skip,1,0.6216758655293527,0.6034050385721483,True,190.56334686279297,88.07057571411133,80.44987487792969,74.52806854248047,190,88,80,74,190.0,87.0,59.0,64.0,False,True
R3-D07,primary,Shaking,21,whole_mrm1_physical_skip,1,0.6775268419104036,0.6684508776808984,True,185.33197784423828,88.03644180297852,74.09922790527344,73.89208221435547,185,88,74,73,190.0,89.0,60.0,61.0,False,True
R3-D07,primary,Shaking,22,whole_mrm1_physical_skip,1,0.710977217096592,0.6974212923353593,True,193.16581344604492,87.88380432128906,71.68329620361328,73.38394165039062,193,87,71,73,191.0,88.0,61.0,64.0,False,True
R3-D07,primary,Shaking,23,whole_mrm1_physical_skip,1,0.7098591549295775,0.7046496559303936,True,187.8363265991211,89.38735961914062,71.23429870605469,75.30596923828125,187,89,71,75,191.0,91.0,60.0,63.0,False,True
